item1,value
不聞誤,0.008335971293460049
緜,0.008335536732321689
睫未移,0.008332002883700201
含,0.008275059495540967
光耀,0.008257007958931199
附千齡,0.00824346526105142
神悚如,0.008229559818619713
十七篇,0.008229166202089586
子胥,0.008209200058737046
鱗爪,0.008208042164244245
煌煌,0.008170192461651899
豐臉,0.008166458862141943
湘,0.008158866041887399
演,0.008150885990802706
子,0.008135748217327465
盡,0.008114605209001913
頭,0.008057993317213477
視若垢,0.008049214176691044
集,0.008035444361826582
室家,0.008002283365417456
坏,0.007999160632811454
行者,0.00799466277328306
相擾,0.007980525047801074
」,0.007979501109057936
之業,0.007955969199360188
物,0.007953449845687239
煒煒,0.007915637222940643
上古,0.007915148917038654
僉,0.007903959713323559
『,0.007846570636283927
榆初,0.007825475332169598
寶光,0.007814597783252521
…,0.007767140274286992
以興,0.007753891015385604
嘉,0.007726308064151075
鬱鬱,0.0077241207402733185
不,0.0076761025938928
上眾,0.007648675559714871
楊,0.007640232277014738
承筐,0.0076217725872082965
時時,0.007588741516429128
孤蓬行,0.0074712140944558775
其實,0.007434315617729819
李司,0.007429774313155593
鄭,0.007429614386984834
與,0.007429217883168188
砂粉,0.007424162031496009
手頓,0.007418356174281111
山澤多藏育,0.007412064489780049
、,0.007406432980454954
抱,0.007374172578514234
曲照,0.00736525109845726
數,0.007360366280778478
我秋,0.007352784799467155
既渡,0.007342760714649412
增芊,0.007336434657206237
寂寞,0.007332834281084281
邪,0.0072811247684589015
鄲,0.007272953511826552
權而敗,0.007257936073898516
嘗告,0.007251722804818352
始不遺,0.007240402266075878
金沙,0.007240208521434544
殷時,0.007235165851104326
吹,0.007181914431646931
承,0.007180750053729006
年,0.00715323305468606
詩則,0.0071317965891179525
歷落,0.007116514256820756
宜其,0.007104017022276189
妙色,0.00709525041548557
追來者,0.007044733562056103
喜玉為,0.007023920410366243
柳,0.0070100767964516465
親建,0.006941467778894385
挂,0.006934619828174726
其,0.006921171050167652
膏腴,0.0068905867096991135
日侵,0.006883455690204877
以攬,0.0068495018771313945
沒羽,0.006814707980263383
嗟乎,0.006796242296666567
儵忽,0.006768452904139143
須臾,0.006747635381569008
猶記,0.006735775876921186
發,0.0067174202111263655
一帆,0.006701491152943222
荊國究,0.0067012783733184115
四明,0.006669157185822148
蚊固,0.0066662010212205245
-,0.006543284673711838
悤,0.006493810684926109
不勝收,0.00649035967909669
供養,0.006478761637743667
禮敦詩,0.006437908167458197
五百,0.006435422921692367
福載,0.006430859001347747
雖然,0.006416859222097268
吏,0.006376781840275153
大,0.006361081027626679
世羅矯,0.006319425837266133
八年,0.00631252441035929
怒,0.006275652135881681
看,0.006266406846250704
初,0.006257776840338418
可冀騰,0.0061971208219547685
周南,0.006195462098791651
出關,0.006179156718790478
文殊,0.0061543005998841716
典禮,0.006151804451715108
花謝,0.006143337004940369
實榛,0.006099354201317202
本為,0.006092776131407515
何以,0.006088923267064388
一及,0.006073793391418972
海者,0.006033762064947389
終華必,0.006032252938851113
稱,0.005998595635784858
直,0.005967913985685944
堦,0.0059633387489662825
匿,0.005949362704528159
七雄,0.0059474401680028694
不可,0.005943234865919357
白鶴,0.0059230738848989216
桃花,0.005912799219238309
鮮作祥,0.005893723870878722
　,0.005890271813475647
飲石,0.005869128030436991
之貌,0.0058603749675800575
卒,0.005854903281566259
不畏,0.0058263368843625585
廊,0.005808948704443198
南翔,0.005795907537278393
幽芳,0.005794198652074401
茫然,0.005776439609861133
戎馬,0.005744136274400129
屢處,0.005730647250129515
十七日,0.0056817997814717506
散,0.005681592432333226
神滅者,0.005663679647030016
落魄,0.005654176906903732
／,0.005644980871681764
真性,0.005641868861157493
執若,0.0056245281821825305
辭富,0.0055836805285595145
剝囂聲,0.005554252356894969
休,0.005547952326860083
在,0.005547448757561961
之時,0.005515692433542977
文章,0.005510849521332807
弗,0.005464179494877826
但前,0.005461715805058139
輿,0.005442127630482948
車歡,0.005419879174926459
舞歇涼州漸,0.005411291441742653
：,0.005404571036639624
禱,0.005401987507782017
喜之丸,0.005398964756625927
豈,0.005360563679439095
想,0.005357900672077203
當戶桃,0.0053470745062360455
郎,0.005344133752306832
浩,0.005314008009174971
矣,0.005284336819029725
歸,0.005279731539911934
師利告,0.005224838314119222
懿行,0.00521630755977854
峯,0.005181188072637713
叛楚,0.00517267014125963
深谷,0.005167213854211498
不法,0.005123908046663939
躍戲,0.005120132122797446
直以,0.00511137503180187
使吳,0.005092329569085585
憇,0.005084528766207864
中帶,0.005056154837068415
德裕言花,0.005056154837068413
莫,0.005041218973111222
折遲,0.005031285786436766
寫空闊,0.005024946199904627
隨蕭葦,0.0050072082566456864
諸傳記,0.004994864833025104
彬彬,0.004968058526500287
離離,0.004875823547792166
為昭代,0.004872867335918489
卷,0.00485830773662796
皆,0.0048331359042714924
有大猷,0.004828724504844236
草中,0.004828101086588881
行,0.004818829393966999
淖,0.004810656234265282
玉衡,0.004807436101824226
兩漢後亦,0.004789645271351052
閣,0.00477409241522116
轉洪公橋,0.004763742583000812
名山,0.004763680617015533
至果,0.0047614700479953346
攫,0.004756305477848755
副,0.004751550344828012
跡,0.004727009450475441
精造,0.004698876056469687
天子,0.00466670544289347
謂,0.004664046812362145
春去,0.004631821277802971
間,0.004606384819723144
冰檗,0.004599105398308737
),0.004596766054895115
作,0.004537618423949668
栗采,0.004528585901373226
瘝,0.004465584748055539
下同,0.004409905118842245
亹亹,0.004407063215575747
綠,0.004355092008385624
見少,0.004347921862147015
枯槁,0.004321240309366912
母賢,0.004318183857965874
花妍娟,0.004306256118323432
日淪,0.004303617480488152
塊然,0.004289573725022871
清且,0.004272804496556641
者,0.004267909648554028
尚存,0.004262332845736611
；,0.0042590734321896724
伍子胥,0.004188636654064068
何,0.0041746485284797925
無勝情,0.004162210133396234
頗,0.004160536762909525
諸天,0.004149791572016769
其禁,0.004134966835441219
帝王,0.004106107029164556
玄津,0.004104269020248686
道,0.0040912006914777
各護己,0.004082047274666345
螘,0.0040709530754514545
治,0.004052648166173416
瘞,0.0040349628188366925
患有,0.00403455487468585
名曰,0.004023688798090863
變化,0.004014046823996965
神祇,0.003995629446199363
解劍,0.003992518917511845
高,0.003968860753616481
踰,0.003950969852490907
法過,0.0039449314997197105
漢書,0.003927108032409035
日遊君,0.003921947133266201
列,0.003889659246333385
藐中處,0.0038875517815383986
若君實,0.0038670528797294977
其葉,0.0038604453902825473
歌,0.0038382143896465055
方擁傳,0.0038191972164072904
靡,0.0038043233441244968
肉食,0.003778860923461997
攀手,0.003774474888753838
乘,0.003754129312818021
教澌作,0.003734149791553741
見郎,0.003695216675618006
允寧以,0.0036908244786106052
民,0.003667388925755614
旐,0.003661217453486952
餘六國,0.0036536903084474505
其三,0.003652817463791593
第一,0.003622114562358416
至麗,0.0036192546736899638
諸義菩薩,0.003609637459980741
世羅文粹,0.0035887385484863143
漣,0.003566919434969079
辭家,0.003560014547395784
抒,0.0035459636457394585
弄,0.0035316638720184535
佛清淨,0.0035292510966846956
好,0.003528445554254726
乘風入,0.003511324397839028
隱隱,0.003500149945026332
有,0.0034973228171169355
輕,0.003489402760362858
歸來,0.0034884326102516106
蝨觀,0.0034582684573678116
謀,0.0034492006747629056
王事遠,0.0034473603083494237
平等,0.0034124124907630635
使臣,0.0034021745916574435
元子,0.0033999521390881767
其葉厭,0.0033855970757967705
林,0.0033738826087288997
人情,0.0033721687910603943
春至,0.0033623239025381974
猷,0.003353661314900351
臺,0.0033401543492548426
占先,0.0033310191243053947
短篙,0.0033275033713091313
鮮風過,0.0033197599939262714
重王,0.003318694784831589
從,0.0032934138951751946
1,0.003284520704877529
望江南,0.003276878805863376
對景,0.003263264654723293
之學,0.003261425412952652
實之子,0.003237671763146269
外切,0.003211524924771803
十方,0.003211234530910847
葉意合,0.003207118640965074
根株,0.0032063273998321927
飲春晴須,0.0032061189028444585
懷張,0.003204155423535197
震澤逢,0.0032037574387350164
玉匣珠,0.003196313828224096
＝,0.003179517290333833
生平,0.003175471158823349
譏,0.003168660254925531
榛苓,0.0031667264358513293
眾會,0.0031635901774324316
碧雲繚亂,0.0031501085573571426
如金,0.0031495881548029604
男兒,0.0031385739679174137
謨,0.0031349167162828054
！,0.0031171960167694496
所畏終,0.00311009969295799
殫述,0.003104215598306583
矢志,0.0030965018765519406
大道,0.0030855482836318047
蘋潔,0.0030840773486436285
櫽,0.0030826961372203065
則視,0.003078794450566072
文粹,0.0030783895312088663
顧,0.0030672142007395218
荼,0.0030630232378557366
法典,0.003062251722259242
生離,0.0030616279797604997
千里,0.003052986735619061
張充,0.0030421806551500412
苦心,0.0030398224211742506
唐宋,0.003026895383742192
老翁,0.0030168158950451343
然宜,0.003013907079369785
桃花源,0.0030111077944915366
精英,0.0030101890419928883
可謂,0.002998930691107279
之禮何,0.00299405058924962
自而來,0.0029905122787192754
工一作,0.002988010934633378
思美人,0.002983829670858129
殘雨,0.0029801276266872823
二,0.002967915291769547
而雨,0.002950109197197223
空山,0.0029478797671318117
傳,0.0029310761733032874
猶如,0.002922692633584829
何益,0.002917236572701399
一切,0.0029107092737903637
家室,0.002899025872677907
..,0.002896455740513894
久,0.0028934135390882537
解中澤有,0.0028873710524142744
張,0.002882026017793371
三十年,0.002881158293440805
薄,0.002873384349300195
耶又況,0.00287029383562153
下民,0.0028443140893875144
夷,0.00284200762774965
壽賤,0.002839903603525464
枉,0.002830225552052015
詠,0.002828364690000946
引領,0.0028161363163365337
圓如,0.0028137184031902336
忠孝,0.0028042072461603104
艱專,0.0028034422888666946
恍似,0.0028031092108583627
栖鵬舉,0.0027986141968666975
成,0.002774808170877641
豫章,0.0027636988538698192
躋,0.0027634866967307056
深樹子,0.0027596475171348693
住,0.002759236525987398
襦,0.0027583088953594217
照,0.0027571375515947965
戎弛,0.002749740374166151
但傷,0.0027415458909567057
隔,0.0027205049965630702
法澤,0.002705695879228728
念求,0.002705571778507414
彼岸,0.0027024388668874196
吟,0.002695138011024974
求渡,0.0026839655395920945
寶,0.0026799160733494984
若元,0.002675579772117017
是非,0.0026751794739930867
已薦,0.002674438467954852
鳳羽麟,0.0026717301839743247
猶慮,0.0026686958122892806
探花,0.0026608367802343214
