item1,value
隱芝秀鳳丘,0.01814433768162173
赤,0.01805588166332929
如始生,0.017772238120278765
圓珠,0.0177608250148605
朱檻,0.017759510803192765
枕上,0.017730902165240602
焉,0.017617031051627322
乃,0.017596170544513103
墜,0.017512837724590776
緗,0.01751150482290444
一日,0.017399348580216294
自然,0.017362376688741334
真者,0.017298317761561578
宋仁宗,0.017152627357782283
初過,0.017083149798463326
斗牛,0.01700919768352296
五色,0.016872967049727284
寒夜,0.016843815432134812
未收,0.0167748276028571
蕎麥怯,0.016772269865495182
湛湛,0.016652423445357934
如此,0.016624734363124297
流真香,0.01660780458196314
悠悠,0.01660014311010615
風文手,0.016558458812787877
有人,0.016539195442519757
投思,0.01648696413622605
扉,0.016358486948128928
震宮,0.016259172775093478
鳳文手,0.016212823155459178
靣,0.01610266388914348
南方,0.01607949693039676
衣服,0.01578436409000059
桃君形,0.015780986362775577
形八瓊,0.015685432466561802
樓,0.015684680524766636
執神,0.01548961490184221
新霜,0.015436716074530324
中下,0.015370993546348324
得,0.015342556824791468
明圓,0.01513632502290254
路風花,0.015060650482197105
功德,0.015053069578798255
秀,0.014983816108061638
高下,0.014822194038347362
同光共影,0.014763641222070438
勿,0.01472252690968861
相疑,0.014680744216397116
期殘,0.014601551347454843
真精陽,0.014546344804605272
三九,0.014537286394791018
游,0.014518022672777667
凜,0.014508056871083383
碎,0.014455773311026847
呼為,0.01441945157716541
蕎麥,0.01441634720245077
華,0.014413040979074733
震,0.014305453086176777
不知,0.014268666410938435
幽,0.014179723821089351
獨立春,0.014136911358777319
乾坤,0.013895734310784039
咒,0.013847231309564745
腎府,0.013745836536093096
好,0.01374415124526624
薄,0.013674042386237343
江村,0.013663463436849696
太霞,0.01354556785596557
逡,0.013506641092098697
者,0.01347431127989536
滿,0.013428044838077661
髮,0.013401478460778257
赫赤,0.013395600716542583
綵,0.013392896759967857
離離,0.013389475614530933
孤所難,0.013386409790020327
廵,0.01337348830536541
絲,0.013263826831729391
繒,0.013253970354603
絕空,0.013240528166451347
處,0.013072956349977138
錦,0.012996788195854418
為錄,0.012986786935928219
高節,0.012972029770568107
兮,0.012783303894997104
口乃開,0.012529835085623385
鏁,0.012508512583344435
中,0.01232679304944953
暖,0.012323041610172815
要,0.012207486929243186
青,0.012185511199813908
滌垢華池,0.012155127573246991
耳六淵者,0.012075601698331488
觀,0.012045892286313442
人事,0.011867721618543221
色,0.011830042760634235
目以,0.011751202680884079
濯,0.011720582842834773
透綺窗,0.011699395215062402
細尋殘夢,0.01169939521506238
形,0.011670659704413597
飛仙,0.011662142149499158
。,0.011600604741112557
鬱,0.01159538937044148
一一,0.011542518275617192
符合,0.011518669210539885
罥,0.011446884067700185
一月,0.011349416207507968
素旦琅華,0.011336459160880392
混沌,0.01129924601235201
乃元君,0.011181181834867928
耳玉賢天,0.011148584141325663
茅簷,0.011103205333298621
七首,0.011043021980471435
復,0.011025793871704095
未成,0.011019249383597171
口,0.010996037939069576
一名,0.010989072238390674
散,0.01094610558400636
金色,0.010781232016354949
滿村,0.010759533134862892
遊嬉,0.010699717216976825
嬰爾形,0.010641415955530413
二十八宿,0.010557179162930875
巘,0.010502752204832516
登晨,0.010483770240233788
帝之魂,0.010468150211399454
