item1,value
㠯,-0.018106207271914775
下,-0.018132455626029362
見,-0.018177008581048402
2,-0.01888793227719555
集,-0.019278361743838422
詠,-0.01954366708080262
三,-0.01963581401644688
楊,-0.019786688841700564
擣,-0.02163574804182495
黃,-0.021914389462362176
斜,-0.02197583036993704
出,-0.022024402832078006
焉,-0.022248433080240094
便,-0.022294429098288993
䨇,-0.023796947481810233
從,-0.02415609283468185
殘,-0.025258660940332852
鳯,-0.025316936914721387
逺,-0.02552317167876404
誄,-0.02609272366971034
前,-0.02614401733529598
皆,-0.029312981963899226
可作,-0.029397532567221905
御,-0.03023671482252724
田,-0.03144316800429607
於,-0.033478615622017704
苔,-0.033836972130435974
九百,-0.0350749548589661
寒,-0.03613649696017374
眀,-0.036181918868289295
月,-0.03803571914948804
所,-0.03810265500354773
新,-0.03922909659831336
注,-0.043844079569474496
君,-0.04908968871076605
黍,-0.050612009777874646
畱,-0.05305295233393997
陳,-0.05305553467292064
年,-0.05867286925143158
