item1,value
更,-0.0071933691074282345
又,-0.00724480862712566
神交,-0.007316835265658162
大,-0.007407303331233627
坐,-0.007518901941532104
請,-0.007658171687905793
就,-0.007814229126862549
曰,-0.007835788230266599
２,-0.007870458851032809
水,-0.007888413067480048
七,-0.008025182929641035
先生,-0.00811572362332284
寂然,-0.008359459855455567
復,-0.008502731485656794
鉢,-0.008691566295214231
所,-0.008695739065158777
　,-0.00888769998628361
無,-0.009052452918559314
冊,-0.009175081267381426
焉,-0.009394615052656466
于,-0.009419303114224502
年,-0.009927463448404401
舍利,-0.01014926430752298
都,-0.010229164838800093
光明,-0.01026183258405348
臺,-0.010333671772275281
陳,-0.010572058984351491
踰,-0.010605191493172992
元,-0.010837925544441811
四明,-0.011080737394484065
＊,-0.011517980324767571
癡,-0.012289556075329862
相好,-0.012765956377283437
髮,-0.012799934167155476
精契,-0.012837586718720376
忽,-0.013004071475456144
二,-0.013236466709385266
與,-0.013278713539463744
盡,-0.013695167385700138
2,-0.014598843255306214
或,-0.014604975250007413
),-0.014708072366991582
不知,-0.014913434872935682
般若,-0.015046416701930044
輦,-0.01523372638447859
供養,-0.015239353484146092
賜,-0.0152414841071181
乃,-0.015509578483378979
宋,-0.015734432084202526
六解,-0.015832239331596575
一切,-0.016360423600803784
前,-0.017486242750473984
綵,-0.017956657164245014
矣,-0.01836553451754267
「,-0.018397583251477816
＝,-0.018426385975741078
黃,-0.019628621493371995
祇,-0.019694879766915585
誰,-0.02023483733985798
酒,-0.02102243315626
其,-0.02126518727726207
雲,-0.022332239955791974
覺,-0.02236037120773524
哉,-0.024183725240697736
大士,-0.02471163783739004
四解,-0.02563366058667685
新,-0.02574128789254071
闕,-0.026384576220479645
侍郎,-0.029270805546204502
足,-0.03916934105790761
曇,-0.03945906570495667
