item1,value
七言,-0.006283401011939509
露,-0.0063279063586940175
故,-0.006592941480387908
重,-0.0069789633222721624
自,-0.007459948987014013
案,-0.007622832386783224
裏,-0.00788461603038033
鳯,-0.007907547681146057
宋本,-0.008043167840975161
看,-0.008056099434799192
文淵閣,-0.00817439333595148
邉,-0.008229963468708882
桃李,-0.008286218791273925
逺,-0.008510869556474168
],-0.008521698925918511
圖本,-0.008875507260935098
全書本,-0.00897451529267328
倒,-0.0090030985872926
時,-0.009059889176804786
】,-0.009072213024033198
羣,-0.0092734497008963
〔,-0.009339977071155726
醫家,-0.009486665362393435
四庫,-0.00999011165025242
馬,-0.010235593475102354
水仙,-0.010612619263637116
歲華紀麗,-0.010991993736134988
是,-0.011213583081970105
五月,-0.011228606817188652
=,-0.011329991919052797
要術,-0.011538356747025115
本,-0.011574146320637337
一卷,-0.011738605009904084
間,-0.011786329703022711
䦨,-0.012304864119391258
影,-0.012917399954195729
說,-0.013067193499878444
和,-0.013207526176239985
據,-0.01356820754774766
雨,-0.013578436990849938
帶,-0.01375012322904406
七,-0.014093494072341848
軒,-0.014879925270752388
誄,-0.014959091134144734
子,-0.015012542772545013
經,-0.015384296129468419
擣,-0.015532521599880594
所,-0.015716487956561238
一,-0.015861014413942325
與,-0.016172636778869858
凡,-0.01617752149299257
之,-0.016331947854545833
文選,-0.016583765171376715
亦,-0.017039112388537787
𠅘,-0.01717971930507375
不能,-0.017364186246937023
麴,-0.018034281084294043
春,-0.01835282075655315
来,-0.018454151207233954
鍾,-0.018848538348976887
薄,-0.019580549012000542
君,-0.019584778852177978
微,-0.01959467367625387
可種,-0.019655002803154863
苔,-0.019672416084021663
掌,-0.020323800509960153
前,-0.02064372880007993
黃,-0.021026739485520533
向,-0.021291021237332463
新,-0.021572991891294954
月令,-0.02157685619353532
崔,-0.02165806283568429
先,-0.022385059682516608
宋,-0.022621329331196524
中,-0.022638596242061854
奡,-0.0226945125413792
m,-0.022922659078849172
詠,-0.024582641103038885
題,-0.025070651580499946
九,-0.025295467021857924
初,-0.025360316534395584
淳熙,-0.025577079181689555
寒,-0.025704490778264186
【,-0.025890040122603833
八百,-0.02626401461683062
堦,-0.026867906167207953
繡,-0.026906256925588286
吹,-0.02714745177418122
出,-0.02720187038683715
深,-0.027266808817273894
湖,-0.02776104525171532
庭,-0.027778132602240265
八,-0.028209512819506625
於,-0.029037472022568758
明,-0.029482708379813077
毛,-0.02951649416729067
等,-0.02993393935965091
春色,-0.030271354032535867
